now_us,bytes_acked,mss,rtt_us,tp_delivered_rate,tp_rate_interval_us,tp_delivered,lost,retrans,app_limited
79661496,22611396,1308,31177402,8645,31186329,17288,0,0,0
79661697,22612704,1308,31174150,8646,31187556,17289,0,0,0
79662846,22614012,1308,31175299,8647,31187757,17290,0,0,0
79662860,22615320,1308,31171861,8648,31188906,17291,0,0,0
79662864,22616628,1308,31171865,8649,31188920,17292,0,0,0
79662868,22617936,1308,31149253,8650,31188924,17293,0,0,0
79662872,22619244,1308,31149257,8650,31149310,17294,0,0,0
79662876,22620552,1308,31147535,8651,31149314,17295,0,0,0
79662880,22621860,1308,31147539,8651,31149191,17296,0,0,0
79662884,22624476,1308,31144090,8652,31149195,17298,0,0,0
79662892,22625784,1308,31140645,8651,31149095,17299,0,0,0
79662896,22627092,1308,31140649,8652,31149103,17300,0,0,0
79662899,22628400,1308,31137200,8653,31149107,17301,0,0,0
79662903,22629708,1308,31137204,8654,31149110,17302,0,0,0
79662923,22631016,1308,31109157,8655,31149114,17303,0,0,0
79662927,22632324,1308,31109161,8655,31109218,17304,0,0,0
79675576,22633632,1308,31120083,8656,31109222,17305,0,0,0
79681745,22634940,1308,31126252,8656,31121764,17306,0,0,0
79681796,22636248,1308,31122849,8657,31127933,17307,0,0,0
79696118,22637556,1308,31135445,8654,31127854,17308,0,0,0
79700795,22638864,1308,31140122,8655,31142176,17309,0,0,0
79721107,22640172,1308,31156981,8656,31146853,17310,0,0,0
79721156,22641480,1308,31157030,8657,31167165,17311,0,0,0
79721686,22642788,1308,31154107,8658,31167214,17312,0,0,0
79742617,22644096,1308,31175038,8659,31167744,17313,0,0,0
79755813,22645404,1308,31184781,8660,31188675,17314,0,0,0
79763910,22646712,1308,31192878,8661,31201871,17315,0,0,0
79764178,22648020,1308,31170638,8662,31209968,17316,0,0,0
79783300,22649328,1308,31189760,8662,31170693,17317,0,0,0
79798958,22650636,1308,31203691,8663,31189815,17318,0,0,0
79799339,22651944,1308,31204072,8663,31205373,17319,0,0,0
79801717,22653252,1308,31202997,8664,31205754,17320,0,0,0
79801757,22654560,1308,31203037,8661,31207984,17321,0,0,0
79803748,22657176,1308,31201575,8662,31208024,17323,0,0,0
79803807,22658484,1308,31198180,8664,31210015,17324,0,0,0
79840857,22659792,1308,31235230,8665,31210074,17325,0,0,0
79843359,22662408,1308,31234279,8666,31247124,17327,0,0,0
79881648,22663716,1308,31247449,8668,31249626,17328,0,0,0
79901555,22665024,1308,31267356,8668,31247508,17329,0,0,0
79903483,22666332,1308,31267558,8669,31267415,17330,0,0,0
79921304,22667640,1308,31285379,8669,31269238,17331,0,0,0
79921365,22668948,1308,31281986,8670,31287059,17332,0,0,0
79939426,22670256,1308,31298319,8668,31287016,17333,0,0,0
79939487,22671564,1308,31298380,8669,31305077,17334,0,0,0
79939511,22672872,1308,31294950,8670,31305138,17335,0,0,0
79961142,22674180,1308,31316581,8671,31305162,17336,0,0,0
79961194,22675488,1308,31287002,8672,31326793,17337,0,0,0
79961219,22676796,1308,31287027,8672,31287063,17338,0,0,0
79963466,22678104,1308,31287547,8673,31287088,17339,0,0,0
79984052,22679412,1308,31308133,8673,31289228,17340,0,0,0
80000503,22680720,1308,31321129,8674,31309814,17341,0,0,0
80023332,22682028,1308,31343958,8671,31326133,17342,0,0,0
80023393,22683336,1308,31340565,8672,31348962,17343,0,0,0
80023437,22684644,1308,31340609,8673,31349023,17344,0,0,0
80061896,22685952,1308,31375613,8674,31349067,17345,0,0,0
80064253,22687260,1308,31377970,8675,31387526,17346,0,0,0
80084239,22688568,1308,31394502,8676,31389883,17347,0,0,0
80116023,22689876,1308,31426286,8677,31409869,17348,0,0,0
80121461,22691184,1308,31408019,8678,31441653,17349,0,0,0
80123838,22692492,1308,31410396,8678,31408081,17350,0,0,0
80139433,22693800,1308,31424264,8679,31410458,17351,0,0,0
80164277,22695108,1308,31449108,8678,31425946,17352,0,0,0
80178894,22696416,1308,31460270,8679,31450790,17353,0,0,0
80178944,22697724,1308,31460320,8676,31465275,17354,0,0,0
80178968,22699032,1308,31456890,8677,31465325,17355,0,0,0
80183334,22700340,1308,31461256,8678,31465349,17356,0,0,0
80219168,22701648,1308,31493637,8679,31469715,17357,0,0,0
80219218,22702956,1308,31491960,8680,31505549,17358,0,0,0
80219240,22704264,1308,31491982,8681,31505599,17359,0,0,0
80240722,22705572,1308,31510010,8682,31505621,17360,0,0,0
80258826,22706880,1308,31528114,8683,31527103,17361,0,0,0
80258876,22708188,1308,31524710,8684,31545207,17362,0,0,0
80263466,22709496,1308,31529300,8685,31545257,17363,0,0,0
80298500,22712112,1308,31544345,8686,31549847,17365,0,0,0
80298551,22713420,1308,31542669,8687,31544404,17366,0,0,0
80298572,22714728,1308,31542690,8687,31544345,17367,0,0,0
80338729,22717344,1308,31579393,8688,31544366,17369,0,0,0
80338780,22718652,1308,31575991,8686,31584391,17370,0,0,0
80338802,22719960,1308,31576013,8687,31584442,17371,0,0,0
80338822,22721268,1308,31572579,8688,31584464,17372,0,0,0
80339484,22722576,1308,31573241,8689,31584484,17373,0,0,0
80343465,22723884,1308,31573769,8690,31585146,17374,0,0,0
80343513,22725192,1308,31573817,8691,31589127,17375,0,0,0
80379459,22727808,1308,31585447,8692,31589175,17377,0,0,0
80383211,22729116,1308,31587472,8693,31585509,17378,0,0,0
80403336,22730424,1308,31607597,8693,31589153,17379,0,0,0
80418798,22731732,1308,31619605,8694,31609278,17380,0,0,0
80419298,22733040,1308,31620105,8691,31624609,17381,0,0,0
80423194,22734348,1308,31620548,8692,31625109,17382,0,0,0
80441124,22735656,1308,31636751,8693,31629005,17383,0,0,0
80441173,22736964,1308,31636800,8694,31646935,17384,0,0,0
80458885,22738272,1308,31651059,8695,31646984,17385,0,0,0
80458935,22739580,1308,31651109,8696,31664696,17386,0,0,0
80462458,22740888,1308,31628708,8697,31664746,17387,0,0,0
80463638,22742196,1308,31629888,8697,31628766,17388,0,0,0
80498294,22743504,1308,31662817,8698,31629946,17389,0,0,0
80498369,22744812,1308,31662892,8698,31664308,17390,0,0,0
80498415,22746120,1308,31659485,8699,31664383,17391,0,0,0
80503697,22747428,1308,31664767,8699,31664361,17392,0,0,0
80539058,22748736,1308,31696675,8700,31669643,17393,0,0,0
80539188,22750044,1308,31696805,8700,31704966,17394,0,0,0
80542712,22751352,1308,31668251,8701,31705096,17395,0,0,0
80561610,22752660,1308,31687149,8701,31668312,17396,0,0,0
80584178,22753968,1308,31707991,8702,31687210,17397,0,0,0
80603355,22755276,1308,31727168,8702,31709672,17398,0,0,0
80613160,22756584,1308,31733519,8703,31728849,17399,0,0,0
80613680,22757892,1308,31734039,8702,31738550,17400,0,0,0
80613725,22759200,1308,31730629,8703,31739070,17401,0,0,0
80641863,22760508,1308,31758767,8703,31739080,17402,0,0,0
80661469,22761816,1308,31774919,8704,31767218,17403,0,0,0
80662615,22763124,1308,31776065,8705,31786824,17404,0,0,0
80663474,22764432,1308,31750153,8706,31787970,17405,0,0,0
80680484,22765740,1308,31767163,8706,31750191,17406,0,0,0
80683906,22767048,1308,31768858,8707,31767201,17407,0,0,0
80703480,22768356,1308,31786705,8708,31770623,17408,0,0,0
80720886,22769664,1308,31804111,8708,31790049,17409,0,0,0
80723188,22770972,1308,31802958,8709,31807455,17410,0,0,0
80723237,22772280,1308,31803007,8707,31809675,17411,0,0,0
80741189,22773588,1308,31817504,8708,31809724,17412,0,0,0
80759464,22774896,1308,31835779,8708,31827529,17413,0,0,0
80762151,22776204,1308,31835012,8709,31845804,17414,0,0,0
80780865,22777512,1308,31853726,8710,31848491,17415,0,0,0
80796023,22778820,1308,31865430,8711,31867205,17416,0,0,0
80798589,22780128,1308,31867996,8712,31882363,17417,0,0,0
80803749,22781436,1308,31850324,8713,31884929,17418,0,0,0
80820380,22782744,1308,31866955,8713,31850343,17419,0,0,0
80841746,22784052,1308,31886594,8714,31866974,17420,0,0,0
80843251,22785360,1308,31888099,8714,31888304,17421,0,0,0
80860829,22786668,1308,31902222,8715,31889809,17422,0,0,0
80881465,22787976,1308,31922858,8712,31907359,17423,0,0,0
80893753,22789284,1308,31931691,8713,31927995,17424,0,0,0
80903319,22790592,1308,31941257,8714,31940283,17425,0,0,0
80923696,22791900,1308,31958179,8715,31949849,17426,0,0,0
80939465,22793208,1308,31973948,8716,31970226,17427,0,0,0
80960984,22794516,1308,31992013,8717,31985995,17428,0,0,0
80978677,22795824,1308,32009706,8718,32007514,17429,0,0,0
80984179,22797132,1308,31990475,8719,32025207,17430,0,0,0
80984229,22798440,1308,31990525,8719,31990505,17431,0,0,0
81003425,22799748,1308,32007993,8720,31990555,17432,0,0,0
81021891,22801056,1308,32024732,8720,32009697,17433,0,0,0
81037063,22802364,1308,32039904,8720,32028145,17434,0,0,0
81043466,22803672,1308,32042852,8721,32043317,17435,0,0,0
81061832,22804980,1308,32061218,8719,32049680,17436,0,0,0
81061884,22806288,1308,32057816,8720,32068046,17437,0,0,0
81064247,22807596,1308,32060179,8721,32068098,17438,0,0,0
81064300,22810212,1308,32056777,8722,32070461,17440,0,0,0
81078331,22811520,1308,32044186,8724,32070514,17441,0,0,0
81084284,22812828,1308,32050139,8724,32044262,17442,0,0,0
81101733,22814136,1308,32065861,8725,32050215,17443,0,0,0
81117356,22815444,1308,32081484,8725,32067542,17444,0,0,0
81117832,22816752,1308,32078505,8726,32083165,17445,0,0,0
81117880,22818060,1308,32078553,8726,32083593,17446,0,0,0
81123483,22819368,1308,32080701,8727,32083641,17447,0,0,0
81140839,22820676,1308,32098057,8727,32089001,17448,0,0,0
81143042,22821984,1308,32069556,8728,32106357,17449,0,0,0
81155330,22823292,1308,32081844,8728,32069618,17450,0,0,0
81158779,22824600,1308,32083565,8729,32081906,17451,0,0,0
81159089,22825908,1308,32083875,8729,32085247,17452,0,0,0
81159113,22827216,1308,32080443,8730,32085557,17453,0,0,0
81162720,22828524,1308,32084050,8727,32085425,17454,0,0,0
81195385,22829832,1308,32113260,8728,32089032,17455,0,0,0
81195449,22831140,1308,32113324,8729,32121697,17456,0,0,0
81198791,22832448,1308,32113211,8730,32121761,17457,0,0,0
81203542,22833756,1308,32116235,8731,32125103,17458,0,0,0
81238079,22835064,1308,32150772,8732,32129854,17459,0,0,0
81238131,22836372,1308,32147368,8733,32164391,17460,0,0,0
81276293,22837680,1308,32185530,8734,32164443,17461,0,0,0
81276379,22838988,1308,32162711,8735,32202605,17462,0,0,0
81276403,22840296,1308,32162735,8735,32162772,17463,0,0,0
81277967,22841604,1308,32162571,8736,32162796,17464,0,0,0
81278021,22842912,1308,32162625,8736,32164253,17465,0,0,0
81318551,22844220,1308,32199700,8737,32164307,17466,0,0,0
81318599,22845528,1308,32199748,8735,32204714,17467,0,0,0
81318623,22846836,1308,32196316,8736,32204762,17468,0,0,0
81318642,22848144,1308,32196335,8736,32204753,17469,0,0,0
81318921,22849452,1308,32193158,8737,32204772,17470,0,0,0
81359129,22850760,1308,32233366,8738,32205051,17471,0,0,0
81359182,22852068,1308,32229964,8739,32245259,17472,0,0,0
81359204,22853376,1308,32229986,8740,32245312,17473,0,0,0
81359267,22854684,1308,32205600,8741,32245334,17474,0,0,0
81359287,22855992,1308,32205620,8740,32205639,17475,0,0,0
81395815,22858608,1308,32240421,8741,32205659,17477,0,0,0
81395867,22859916,1308,32237018,8743,32242187,17478,0,0,0
81395889,22861224,1308,32237040,8740,32242087,17479,0,0,0
81398337,22863840,1308,32236033,8741,32242109,17481,0,0,0
81435185,22865148,1308,32269427,8741,32244044,17482,0,0,0
81435238,22866456,1308,32267753,8742,32280892,17483,0,0,0
81435260,22867764,1308,32267775,8743,32280945,17484,0,0,0
81438442,22869072,1308,32267503,8744,32280967,17485,0,0,0
81476804,22870380,1308,32305865,8745,32284149,17486,0,0,0
81476888,22871688,1308,32302495,8746,32322511,17487,0,0,0
81476911,22872996,1308,32302518,8747,32322595,17488,0,0,0
81476934,22874304,1308,32282842,8748,32322618,17489,0,0,0
81478142,22875612,1308,32284050,8748,32282901,17490,0,0,0
81483468,22876920,1308,32287649,8749,32284109,17491,0,0,0
81483508,22878228,1308,32287689,8749,32289329,17492,0,0,0
81503259,22879536,1308,32303985,8750,32289369,17493,0,0,0
81503382,22880844,1308,32304108,8747,32308979,17494,0,0,0
81517156,22882152,1308,32314429,8748,32309102,17495,0,0,0
81518256,22883460,1308,32315529,8749,32322876,17496,0,0,0
81558845,22884768,1308,32352665,8750,32323976,17497,0,0,0
81558894,22886076,1308,32352714,8751,32364565,17498,0,0,0
81558919,22887384,1308,32349286,8752,32364614,17499,0,0,0
81558938,22888692,1308,32349305,8753,32364639,17500,0,0,0
81558958,22890000,1308,32325366,8754,32364658,17501,0,0,0
81558976,22891308,1308,32325384,8754,32325423,17502,0,0,0
81558995,22892616,1308,32323676,8755,32325441,17503,0,0,0
81595326,22893924,1308,32360007,8755,32325357,17504,0,0,0
81595396,22895232,1308,32356624,8756,32361688,17505,0,0,0
81595419,22896540,1308,32356647,8753,32361600,17506,0,0,0
81595870,22897848,1308,32353645,8754,32361623,17507,0,0,0
81595937,22899156,1308,32351986,8754,32362039,17508,0,0,0
81595960,22900464,1308,32352009,8755,32362106,17509,0,0,0
81599230,22901772,1308,32351826,8756,32362129,17510,0,0,0
81599279,22903080,1308,32351875,8757,32365399,17511,0,0,0
81599304,22904388,1308,32348447,8758,32365448,17512,0,0,0
81599323,22905696,1308,32348466,8759,32365473,17513,0,0,0
81599373,22907004,1308,32345063,8760,32365492,17514,0,0,0
81599393,22908312,1308,32345083,8761,32365542,17515,0,0,0
81599459,22910928,1308,32325687,8762,32365562,17517,0,0,0
81635104,22912236,1308,32359606,8763,32325748,17518,0,0,0
81635153,22913544,1308,32359655,8763,32361285,17519,0,0,0
81635177,22914852,1308,32356226,8764,32361334,17520,0,0,0
81635196,22916160,1308,32356245,8761,32361230,17521,0,0,0
81635216,22917468,1308,32352812,8762,32361249,17522,0,0,0
81635234,22918776,1308,32352830,8763,32361269,17523,0,0,0
81637372,22920084,1308,32351516,8764,32361287,17524,0,0,0
81637412,22921392,1308,32351556,8765,32363425,17525,0,0,0
81637435,22922700,1308,32348127,8766,32363465,17526,0,0,0
81637454,22924008,1308,32348146,8767,32363488,17527,0,0,0
81637473,22926624,1308,32323704,8768,32363507,17529,0,0,0
81637493,22927932,1308,32321998,8769,32323761,17530,0,0,0
81637511,22929240,1308,32322016,8769,32323660,17531,0,0,0
81637530,22930548,1308,32318583,8770,32323678,17532,0,0,0
81637563,22931856,1308,32316890,8767,32323597,17533,0,0,0
81637582,22933164,1308,32316909,8768,32323630,17534,0,0,0
81637601,22934472,1308,32313476,8769,32323649,17535,0,0,0
81637619,22935780,1308,32313494,8769,32323303,17536,0,0,0
81637638,22937088,1308,32310061,8770,32323321,17537,0,0,0
81637656,22938396,1308,32310079,8771,32323340,17538,0,0,0
81637678,22939704,1308,32306650,8772,32323358,17539,0,0,0
81637696,22941012,1308,32306668,8773,32323380,17540,0,0,0
81637729,22942320,1308,32284225,8774,32323398,17541,0,0,0
81637747,22943628,1308,32284243,8774,32284286,17542,0,0,0
81637766,22944936,1308,32282536,8775,32284304,17543,0,0,0
81637784,22946244,1308,32282554,8775,32284215,17544,0,0,0
81637803,22947552,1308,32279121,8776,32284233,17545,0,0,0
81637822,22948860,1308,32279140,8772,32284093,17546,0,0,0
81637840,22950168,1308,32275708,8773,32284112,17547,0,0,0
81637859,22951476,1308,32275727,8774,32284130,17548,0,0,0
81637886,22952784,1308,32272303,8775,32284149,17549,0,0,0
81637905,22954092,1308,32272322,8776,32284176,17550,0,0,0
81638467,22955400,1308,32269434,8777,32284195,17551,0,0,0
81638539,22956708,1308,32269506,8778,32284757,17552,0,0,0
81638563,22958016,1308,32266080,8779,32284829,17553,0,0,0
81638582,22959324,1308,32266099,8780,32284853,17554,0,0,0
81638602,22960632,1308,32245317,8781,32284872,17555,0,0,0
81638624,22961940,1308,32245339,8781,32245390,17556,0,0,0
81638643,22963248,1308,32243633,8782,32245412,17557,0,0,0
81638662,22964556,1308,32241927,8783,32245431,17558,0,0,0
81638681,22965864,1308,32241946,8783,32245322,17559,0,0,0
81638708,22967172,1308,32238522,8784,32245341,17560,0,0,0
81638727,22968480,1308,32238541,8781,32245245,17561,0,0,0
81642931,22969788,1308,32239295,8782,32245264,17562,0,0,0
81643097,22971096,1308,32239461,8783,32249468,17563,0,0,0
81643124,22972404,1308,32236038,8784,32249634,17564,0,0,0
81675168,22973712,1308,32268082,8785,32249661,17565,0,0,0
81675201,22975020,1308,32264665,8786,32281705,17566,0,0,0
81675221,22976328,1308,32264685,8787,32281738,17567,0,0,0
81675228,22977636,1308,32241959,8788,32281758,17568,0,0,0
81675235,22978944,1308,32241966,8788,32242017,17569,0,0,0
81675241,22980252,1308,32240246,8789,32242024,17570,0,0,0
81677472,22981560,1308,32242477,8789,32241925,17571,0,0,0
81677496,22982868,1308,32239051,8790,32244156,17572,0,0,0
81677505,22984176,1308,32239060,8787,32244014,17573,0,0,0
81677513,22985484,1308,32235619,8788,32244023,17574,0,0,0
81677539,22986792,1308,32235645,8789,32244031,17575,0,0,0
81677547,22988100,1308,32232203,8790,32244057,17576,0,0,0
81677555,22989408,1308,32232211,8791,32244065,17577,0,0,0
81677563,22992024,1308,32228769,8792,32244073,17579,0,0,0
81677570,22993332,1308,32204416,8794,32244081,17580,0,0,0
81677578,22994640,1308,32204424,8794,32204477,17581,0,0,0
81677586,22995948,1308,32202707,8795,32204485,17582,0,0,0
81677594,22997256,1308,32200990,8795,32203714,17583,0,0,0
81677608,22998564,1308,32201004,8795,32203627,17584,0,0,0
81677615,22999872,1308,32197560,8796,32203641,17585,0,0,0
81677623,23001180,1308,32197568,8796,32203607,17586,0,0,0
81677630,23002488,1308,32194125,8797,32203615,17587,0,0,0
81677638,23003796,1308,32194133,8794,32203525,17588,0,0,0
81677647,23005104,1308,32190694,8795,32203533,17589,0,0,0
81677654,23006412,1308,32190701,8796,32203542,17590,0,0,0
81677662,23007720,1308,32187260,8797,32203549,17591,0,0,0
81677965,23009028,1308,32187563,8798,32203557,17592,0,0,0
81677987,23010336,1308,32184137,8799,32203860,17593,0,0,0
81678563,23011644,1308,32184713,8800,32203882,17594,0,0,0
81678574,23012952,1308,32165395,8801,32204458,17595,0,0,0
81678582,23014260,1308,32165403,8801,32165472,17596,0,0,0
81678591,23015568,1308,32163688,8802,32165480,17597,0,0,0
81678599,23016876,1308,32163696,8802,32165367,17598,0,0,0
81678607,23018184,1308,32160255,8803,32165375,17599,0,0,0
81678729,23019492,1308,32160377,8800,32165228,17600,0,0,0
81678757,23020800,1308,32156957,8801,32165350,17601,0,0,0
81678767,23022108,1308,32156967,8802,32165378,17602,0,0,0
81678775,23023416,1308,32153527,8803,32165388,17603,0,0,0
81678783,23024724,1308,32153535,8804,32165396,17604,0,0,0
81678791,23026032,1308,32150094,8805,32165404,17605,0,0,0
81678800,23027340,1308,32150103,8806,32165412,17606,0,0,0
81678807,23028648,1308,32146662,8807,32165421,17607,0,0,0
81678822,23031264,1308,32124819,8808,32165428,17609,0,0,0
81678830,23032572,1308,32123103,8809,32124881,17610,0,0,0
81678838,23033880,1308,32123111,8809,32124781,17611,0,0,0
81678845,23035188,1308,32119669,8810,32124789,17612,0,0,0
81678854,23036496,1308,32119678,8804,32124636,17613,0,0,0
81678863,23037804,1308,32116241,8805,32124645,17614,0,0,0
81678871,23039112,1308,32116249,8806,32124654,17615,0,0,0
81678878,23040420,1308,32112810,8807,32124662,17616,0,0,0
81683268,23041728,1308,32117200,8808,32124669,17617,0,0,0
81683288,23043036,1308,32113773,8809,32129059,17618,0,0,0
81683300,23044344,1308,32113785,8810,32129079,17619,0,0,0
81683309,23045652,1308,32110348,8811,32129091,17620,0,0,0
81683318,23046960,1308,32110357,8812,32129100,17621,0,0,0
81683328,23048268,1308,32106921,8813,32129109,17622,0,0,0
81683336,23049576,1308,32106929,8814,32129119,17623,0,0,0
81683449,23050884,1308,32103595,8815,32129127,17624,0,0,0
81718284,23052192,1308,32138430,8816,32129240,17625,0,0,0
81718337,23053500,1308,32124160,8817,32164075,17626,0,0,0
81718388,23054808,1308,32124211,8817,32124222,17627,0,0,0
81718410,23056116,1308,32122509,8818,32124273,17628,0,0,0
81723500,23057424,1308,32127599,8818,32124186,17629,0,0,0
81755255,23058732,1308,32155908,8819,32129276,17630,0,0,0
81755377,23060040,1308,32156030,8815,32160875,17631,0,0,0
81764193,23061348,1308,32161400,8816,32160997,17632,0,0,0
81795484,23062656,1308,32190968,8817,32169813,17633,0,0,0
81798945,23063964,1308,32194429,8818,32201104,17634,0,0,0
81799004,23065272,1308,32191043,8819,32204565,17635,0,0,0
81804151,23066580,1308,32196190,8820,32204624,17636,0,0,0
81838650,23067888,1308,32227243,8821,32209771,17637,0,0,0
81839606,23069196,1308,32228199,8822,32244270,17638,0,0,0
81839656,23070504,1308,32205696,8823,32245226,17639,0,0,0
81842608,23071812,1308,32208648,8823,32205755,17640,0,0,0
81878015,23073120,1308,32242333,8824,32208707,17641,0,0,0
81878063,23074428,1308,32242381,8824,32244002,17642,0,0,0
81878087,23075736,1308,32238959,8825,32244050,17643,0,0,0
81878653,23077044,1308,32239525,8822,32243908,17644,0,0,0
81883487,23078352,1308,32240914,8823,32244474,17645,0,0,0
81883534,23079660,1308,32240961,8824,32249308,17646,0,0,0
81918091,23080968,1308,32272073,8825,32249355,17647,0,0,0
81918544,23082276,1308,32272526,8826,32283912,17648,0,0,0
81923512,23083584,1308,32274049,8827,32284365,17649,0,0,0
81955507,23084892,1308,32306044,8828,32289333,17650,0,0,0
81955556,23086200,1308,32281708,8829,32321328,17651,0,0,0
81955579,23087508,1308,32281731,8829,32281747,17652,0,0,0
81957713,23088816,1308,32282142,8830,32281770,17653,0,0,0
81963280,23090124,1308,32287709,8830,32283821,17654,0,0,0
81998232,23091432,1308,32319216,8831,32289388,17655,0,0,0
81998281,23092740,1308,32319265,8830,32324280,17656,0,0,0
81998623,23094048,1308,32316162,8831,32324329,17657,0,0,0
82003335,23095356,1308,32319152,8829,32324412,17658,0,0,0
82022078,23096664,1308,32337895,8830,32329124,17659,0,0,0
82039375,23097972,1308,32351748,8831,32347867,17660,0,0,0
82039424,23099280,1308,32351797,8832,32365164,17661,0,0,0
82043237,23100588,1308,32352166,8833,32365213,17662,0,0,0
82060949,23101896,1308,32369878,8834,32369026,17663,0,0,0
82064241,23103204,1308,32369726,8835,32386738,17664,0,0,0
82076453,23104512,1308,32381938,8836,32390030,17665,0,0,0
82076503,23105820,1308,32363060,8837,32402242,17666,0,0,0
82078575,23107128,1308,32365132,8837,32363122,17667,0,0,0
82083466,23108436,1308,32368301,8838,32365194,17668,0,0,0
82101434,23109744,1308,32386269,8838,32369976,17669,0,0,0
82119044,23111052,1308,32400435,8839,32387944,17670,0,0,0
82122261,23112360,1308,32403652,8836,32405424,17671,0,0,0
82122313,23113668,1308,32400260,8837,32408641,17672,0,0,0
82141749,23114976,1308,32419696,8838,32408693,17673,0,0,0
82141800,23116284,1308,32416304,8839,32428129,17674,0,0,0
82144011,23117592,1308,32418515,8840,32428180,17675,0,0,0
82158469,23118900,1308,32429529,8841,32430391,17676,0,0,0
82181094,23120208,1308,32452154,8842,32444849,17677,0,0,0
82181147,23121516,1308,32428157,8843,32467474,17678,0,0,0
82198584,23122824,1308,32445594,8843,32428216,17679,0,0,0
82198638,23124132,1308,32443926,8844,32445653,17680,0,0,0
82198660,23125440,1308,32443948,8844,32445602,17681,0,0,0
82238451,23126748,1308,32480295,8845,32445624,17682,0,0,0
82238502,23128056,1308,32478625,8843,32485310,17683,0,0,0
82238525,23129364,1308,32478648,8844,32485361,17684,0,0,0
82243374,23130672,1308,32480054,8845,32485384,17685,0,0,0
82243418,23131980,1308,32480098,8844,32489615,17686,0,0,0
82275477,23133288,1308,32508715,8845,32489659,17687,0,0,0
82275526,23134596,1308,32508764,8846,32521718,17688,0,0,0
82275552,23135904,1308,32505347,8847,32521767,17689,0,0,0
82278362,23137212,1308,32508157,8848,32521793,17690,0,0,0
82278651,23139828,1308,32485844,8849,32524603,17692,0,0,0
82278701,23141136,1308,32484172,8850,32485864,17693,0,0,0
82282953,23142444,1308,32488424,8850,32485879,17694,0,0,0
82315360,23143752,1308,32517389,8851,32490131,17695,0,0,0
82315409,23145060,1308,32517438,8848,32522484,17696,0,0,0
82315434,23146368,1308,32514021,8849,32522533,17697,0,0,0
82319262,23147676,1308,32517849,8849,32522548,17698,0,0,0
82323359,23150292,1308,32518504,8850,32526376,17700,0,0,0
82358782,23151600,1308,32550485,8852,32530473,17701,0,0,0
82358827,23152908,1308,32550530,8853,32565896,17702,0,0,0
82358850,23154216,1308,32547112,8854,32565941,17703,0,0,0
82358870,23155524,1308,32547132,8855,32565964,17704,0,0,0
82358889,23156832,1308,32526036,8856,32565984,17705,0,0,0
82363705,23158140,1308,32530852,8856,32526074,17706,0,0,0
82398552,23159448,1308,32563978,8857,32530890,17707,0,0,0
82398598,23160756,1308,32562303,8858,32565737,17708,0,0,0
82398643,23162064,1308,32562348,8858,32565675,17709,0,0,0
82398664,23163372,1308,32558928,8859,32565720,17710,0,0,0
82398682,23164680,1308,32558946,8857,32565661,17711,0,0,0
82403170,23167296,1308,32559992,8858,32565679,17713,0,0,0
82403226,23168604,1308,32556607,8859,32569572,17714,0,0,0
82438735,23169912,1308,32592116,8860,32569628,17715,0,0,0
82438782,23171220,1308,32588722,8861,32605137,17716,0,0,0
82438803,23172528,1308,32588743,8862,32605184,17717,0,0,0
82438824,23173836,1308,32565600,8863,32605205,17718,0,0,0
82438864,23175144,1308,32565640,8863,32565638,17719,0,0,0
82438884,23176452,1308,32563939,8864,32565678,17720,0,0,0
82443291,23177760,1308,32568346,8864,32565616,17721,0,0,0
82478389,23179068,1308,32600002,8865,32570023,17722,0,0,0
82478494,23180376,1308,32600107,8864,32605066,17723,0,0,0
82478519,23181684,1308,32596691,8865,32605171,17724,0,0,0
82483776,23182992,1308,32601948,8863,32604806,17725,0,0,0
82483827,23184300,1308,32598557,8864,32610063,17726,0,0,0
82515367,23185608,1308,32630097,8865,32610114,17727,0,0,0
82515418,23186916,1308,32626707,8866,32641654,17728,0,0,0
82519381,23188224,1308,32630670,8867,32641705,17729,0,0,0
82519424,23189532,1308,32627271,8868,32645668,17730,0,0,0
82523145,23190840,1308,32630992,8869,32645711,17731,0,0,0
82556663,23192148,1308,32643327,8870,32649432,17732,0,0,0
82556715,23194764,1308,32642518,8870,32643386,17734,0,0,0
82556737,23196072,1308,32639098,8871,32643337,17735,0,0,0
82562478,23197380,1308,32644839,8871,32643312,17736,0,0,0
82582424,23198688,1308,32661343,8872,32649053,17737,0,0,0
82582588,23199996,1308,32661507,8870,32668881,17738,0,0,0
82597955,23201304,1308,32673432,8871,32669045,17739,0,0,0
82602570,23202612,1308,32678047,8872,32684412,17740,0,0,0
82602622,23203920,1308,32674657,8873,32689027,17741,0,0,0
82637936,23205228,1308,32709971,8874,32689079,17742,0,0,0
82637978,23206536,1308,32684427,8875,32724393,17743,0,0,0
82638705,23207844,1308,32685154,8875,32684486,17744,0,0,0
82678370,23209152,1308,32723098,8876,32685213,17745,0,0,0
82678418,23210460,1308,32723146,8876,32724772,17746,0,0,0
82678442,23211768,1308,32719727,8877,32724820,17747,0,0,0
82678618,23213076,1308,32719903,8873,32724684,17748,0,0,0
82683171,23214384,1308,32721012,8874,32724860,17749,0,0,0
82715057,23215692,1308,32752898,8875,32729413,17750,0,0,0
82715108,23217000,1308,32749506,8876,32761299,17751,0,0,0
82719471,23218308,1308,32753869,8877,32761350,17752,0,0,0
82723476,23219616,1308,32754431,8878,32765713,17753,0,0,0
