now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate,snd_una,cwnd_MB,ssthresh_pkt
76444009,10206324,1308,32599981,2376,32560967,7804,0,0,0,268216562,172416,263553542,4.664328,48
76444117,10207632,1308,32592936,2377,32600043,7805,0,0,0,268217870,172326,263554850,4.664328,48
76484916,10208940,1308,32633735,2376,32600025,7806,0,0,0,268220486,172299,263556158,4.665636,48
76524711,10210248,1308,32659220,2377,32640824,7807,0,0,0,268221794,172207,263557466,4.665636,48
76564746,10211556,1308,32699255,2378,32680619,7808,0,0,0,268224410,172158,263558774,4.666944,48
76564856,10212864,1308,32681110,2379,32720654,7809,0,0,0,268225718,172046,263560082,4.666944,48
76644523,10214172,1308,32757196,2379,32681171,7810,0,0,0,268228334,172008,263561390,4.668252,48
76684225,10215480,1308,32796898,2379,32760731,7811,0,0,0,268229642,171883,263562698,4.668252,48
76684344,10216788,1308,32760224,2380,32800433,7812,0,0,0,268232258,171796,263564006,4.66956,48
76724486,10218096,1308,32796781,2380,32760286,7813,0,0,0,268233566,171702,263565314,4.66956,48
76724605,10219404,1308,32796900,2380,32800321,7814,0,0,0,268236182,171643,263566622,4.670868,48
76764002,10220712,1308,32799584,2381,32800440,7815,0,0,0,268236182,171550,263567930,4.670868,48
76804599,10222020,1308,32836593,2381,32799644,7816,0,0,0,268238798,171515,263569238,4.672176,48
76844702,10223328,1308,32876696,2381,32840137,7817,0,0,0,268241414,171418,263570546,4.672176,48
76844812,10224636,1308,32840599,2382,32880240,7818,0,0,0,268244030,171355,263571854,4.673484,48
76884832,10225944,1308,32880619,2381,32840663,7819,0,0,0,268244030,171281,263573162,4.673484,48
76884944,10227252,1308,32873544,2382,32880683,7820,0,0,0,268246646,171239,263574470,4.674792,48
76884995,10228560,1308,32873595,2382,32880681,7821,0,0,0,268249262,171165,263575778,4.674792,48
76924293,10229868,1308,32878646,2383,32880732,7822,0,0,0,268251878,171147,263577086,4.6761,48
76924556,10231176,1308,32878909,2383,32878710,7823,0,0,0,268253186,171087,263578394,4.6761,48
76964551,10232484,1308,32879841,2384,32878973,7824,0,0,0,268255802,171082,263579702,4.677408,48
77004585,10233792,1308,32919875,2383,32879906,7825,0,0,0,268257110,171036,263581010,4.677408,48
77004697,10235100,1308,32912786,2384,32919940,7826,0,0,0,268259726,171016,263582318,4.678716,48
77044707,10236408,1308,32952796,2384,32919939,7827,0,0,0,268259726,170962,263583626,4.678716,48
77044819,10237716,1308,32920161,2385,32959949,7828,0,0,0,268262342,170937,263584934,4.680024,48
77044870,10239024,1308,32920212,2385,32920223,7829,0,0,0,268264958,170894,263586242,4.680024,48
77083974,10240332,1308,32919488,2386,32920274,7830,0,0,0,268267574,170904,263587550,4.681332,48
77084048,10241640,1308,32919562,2385,32919549,7831,0,0,0,268267574,170872,263588858,4.681332,48
77123727,10242948,1308,32952023,2386,32919623,7832,0,0,0,268270190,170891,263590166,4.68264,48
77164046,10244256,1308,32958417,2387,32959302,7833,0,0,0,268272806,170846,263591474,4.68264,48
77204012,10245564,1308,32998383,2386,32958479,7834,0,0,0,268275422,170849,263592782,4.683948,48
77204122,10246872,1308,32991267,2387,32998445,7835,0,0,0,268276730,170784,263594090,4.683948,48
77244793,10248180,1308,33031938,2387,32998444,7836,0,0,0,268279346,170780,263595398,4.685256,48
77284660,10249488,1308,33039382,2388,33039115,7837,0,0,0,268280654,170708,263596706,4.685256,48
77285362,10250796,1308,33040084,2388,33039441,7838,0,0,0,268283270,170688,263598014,4.686564,48
77324343,10252104,1308,33039435,2389,33040143,7839,0,0,0,268283270,170629,263599322,4.686564,48
77324452,10253412,1308,33039544,2388,33039494,7840,0,0,0,268285886,170625,263600630,4.687872,48
77364699,10254720,1308,33072548,2389,33039603,7841,0,0,0,268288502,170580,263601938,4.687872,48
77364811,10256028,1308,33072660,2389,33079743,7842,0,0,0,268291118,170566,263603246,4.68918,48
77404510,10257336,1308,33097863,2390,33079855,7843,0,0,0,268291118,170513,263604554,4.68918,48
77404622,10258644,1308,33097975,2390,33119289,7844,0,0,0,268293734,170498,263605862,4.690488,48
77404675,10259952,1308,33079975,2391,33119401,7845,0,0,0,268296350,170442,263607170,4.690488,48
77444738,10261260,1308,33120038,2390,33080039,7846,0,0,0,268298966,170453,263608478,4.691796,48
77444849,10262568,1308,33109199,2391,33120102,7847,0,0,0,268300274,170396,263609786,4.691796,48
77484705,10263876,1308,33149055,2390,33120101,7848,0,0,0,268302890,170400,263611094,4.693104,48
77524078,10265184,1308,33173920,2391,33159957,7849,0,0,0,268304198,170336,263612402,4.693104,48
77524192,10266492,1308,33174034,2392,33199330,7850,0,0,0,268306814,170311,263613710,4.694412,48
77564248,10267800,1308,33199583,2393,33199444,7851,0,0,0,268306814,170249,263615018,4.694412,48
77564356,10269108,1308,33199691,2392,33199762,7852,0,0,0,268309430,170225,263616326,4.69572,48
77604578,10270416,1308,33200310,2393,33199870,7853,0,0,0,268312046,170162,263617634,4.69572,48
77604687,10271724,1308,33200419,2393,33200372,7854,0,0,0,268314662,170154,263618942,4.697028,48
77644753,10273032,1308,33233218,2394,33200481,7855,0,0,0,268314662,170106,263620250,4.697028,48
77644862,10274340,1308,33233327,2394,33240438,7856,0,0,0,268317278,170090,263621558,4.698336,48
77644915,10275648,1308,33200074,2395,33240547,7857,0,0,0,268319894,170035,263622866,4.698336,48
77684727,10276956,1308,33236249,2395,33200136,7858,0,0,0,268322510,170055,263624174,4.699644,48
77684833,10278264,1308,33236355,2395,33239844,7859,0,0,0,268323818,170008,263625482,4.699644,48
77684887,10279572,1308,33200090,2396,33239950,7860,0,0,0,268326434,170015,263626790,4.700952,48
77724549,10280880,1308,33236111,2396,33200153,7861,0,0,0,268326434,170002,263628098,4.700952,48
77724658,10282188,1308,33236220,2396,33239708,7862,0,0,0,268329050,170015,263629406,4.70226,48
77763864,10283496,1308,33239271,2397,33239817,7863,0,0,0,268331666,169985,263630714,4.70226,48
77763975,10284804,1308,33235737,2397,33239335,7864,0,0,0,268334282,170004,263632022,4.703568,48
77764015,10286112,1308,33235777,2397,33239338,7865,0,0,0,268334282,169982,263633330,4.703568,48
77804625,10287420,1308,33239952,2398,33239378,7866,0,0,0,268336898,170009,263634638,4.704876,48
77804737,10288728,1308,33236415,2398,33240014,7867,0,0,0,268339514,169990,263635946,4.704876,48
77804788,10290036,1308,33236466,2398,33240019,7868,0,0,0,268342130,170022,263637254,4.706184,48
77844752,10291344,1308,33240585,2399,33240070,7869,0,0,0,268342130,170008,263638562,4.706184,48
77844862,10292652,1308,33240695,2398,33240649,7870,0,0,0,268344746,170042,263639870,4.707492,48
77844915,10293960,1308,33233440,2399,33240759,7871,0,0,0,268347362,170029,263641178,4.707492,48
77883889,10295268,1308,33272414,2399,33240700,7872,0,0,0,268349978,170070,263642486,4.7088,48
77883965,10297884,1308,33257866,2400,33279674,7874,0,0,0,268349978,170040,263645102,4.7088,48
77924300,10299192,1308,33283568,2399,33279629,7875,0,0,0,268355210,170069,263646410,4.710108,48
77924407,10300500,1308,33283675,2400,33319964,7876,0,0,0,268357826,170085,263647718,4.711416,48
77924448,10301808,1308,33269084,2401,33320071,7877,0,0,0,268357826,170057,263649026,4.711416,48
77964427,10303116,1308,33309063,2401,33280245,7878,0,0,0,268360442,170090,263650334,4.712724,48
77964536,10304424,1308,33294531,2402,33320224,7879,0,0,0,268363058,170051,263651642,4.712724,48
77964588,10305732,1308,33294583,2402,33320234,7880,0,0,0,268365674,170074,263652950,4.714032,48
78004275,10307040,1308,33319629,2403,33320286,7881,0,0,0,268365674,170052,263654258,4.714032,48
78004384,10308348,1308,33319738,2401,33359852,7882,0,0,0,268368290,170065,263655566,4.71534,48
78044384,10309656,1308,33345088,2402,33359961,7883,0,0,0,268370906,170034,263656874,4.71534,48
78044493,10310964,1308,33345197,2403,33399961,7884,0,0,0,268373522,170038,263658182,4.716648,48
78044535,10312272,1308,33330590,2404,33400070,7885,0,0,0,268373522,170001,263659490,4.716648,48
78084733,10313580,1308,33370788,2401,33359475,7886,0,0,0,268376138,170024,263660798,4.717956,48
78084844,10314888,1308,33356241,2402,33399673,7887,0,0,0,268378754,169978,263662106,4.717956,48
78084896,10316196,1308,33356293,2402,33399519,7888,0,0,0,268381370,169994,263663414,4.719264,48
78124565,10317504,1308,33381306,2403,33399571,7889,0,0,0,268381370,169967,263664722,4.719264,48
78124676,10318812,1308,33381417,2404,33439240,7890,0,0,0,268383986,169974,263666030,4.720572,48
78124729,10320120,1308,33366815,2405,33439351,7891,0,0,0,268386602,169939,263667338,4.720572,48
78164324,10321428,1308,33406410,2401,33400267,7892,0,0,0,268389218,169965,263668646,4.72188,48
78164431,10322736,1308,33391854,2402,33439862,7893,0,0,0,268390526,169921,263669954,4.72188,48
78204776,10324044,1308,33432199,2403,33439969,7894,0,0,0,268393142,169939,263671262,4.723188,48
78205060,10325352,1308,33417820,2404,33480314,7895,0,0,0,268394450,169888,263672570,4.723188,48
78205137,10326660,1308,33417897,2405,33480598,7896,0,0,0,268397066,169900,263673878,4.724496,48
78243998,10327968,1308,33442094,2406,33480675,7897,0,0,0,268397066,169869,263675186,4.724496,48
78244109,10329276,1308,33442205,2402,33479667,7898,0,0,0,268399682,169873,263676494,4.725804,48
78244163,10330584,1308,33427595,2403,33479778,7899,0,0,0,268402298,169836,263677802,4.725804,48
78284045,10331892,1308,33467477,2404,33479832,7900,0,0,0,268404914,169859,263679110,4.727112,48
78284146,10333200,1308,33452914,2405,33519714,7901,0,0,0,268406222,169813,263680418,4.727112,48
78324565,10334508,1308,33493333,2406,33519815,7902,0,0,0,268408838,169830,263681726,4.72842,48
78324675,10335816,1308,33478779,2407,33560234,7903,0,0,0,268410146,169777,263683034,4.72842,48
78324724,10337124,1308,33478828,2403,33520026,7904,0,0,0,268412762,169787,263684342,4.729728,48
78364776,10338432,1308,33504210,2404,33520075,7905,0,0,0,268412762,169755,263685650,4.729728,48
78364886,10339740,1308,33504320,2405,33560127,7906,0,0,0,268415378,169758,263686958,4.731036,48
78364938,10341048,1308,33489702,2406,33560237,7907,0,0,0,268417994,169719,263688266,4.731036,48
78404343,10342356,1308,33529107,2402,33520227,7908,0,0,0,268420610,169741,263689574,4.732344,48
78404449,10343664,1308,33514543,2403,33559632,7909,0,0,0,268421918,169694,263690882,4.732344,48
78444698,10344972,1308,33554792,2404,33559738,7910,0,0,0,268424534,169710,263692190,4.733652,48
78444807,10346280,1308,33540231,2405,33599987,7911,0,0,0,268425842,169657,263693498,4.733652,48
78484385,10347588,1308,33579809,2406,33600096,7912,0,0,0,268428458,169666,263694806,4.73496,48
78524552,10348896,1308,33605307,2407,33639674,7913,0,0,0,268429766,169609,263696114,4.73496,48
78564672,10350204,1308,33645427,2403,33639737,7914,0,0,0,268432382,169589,263697422,4.736268,48
78564782,10351512,1308,33630861,2404,33679857,7915,0,0,0,268433690,169506,263698730,4.736268,48
78604686,10352820,1308,33670765,2405,33679967,7916,0,0,0,268436306,169489,263700038,4.737576,48
78604793,10354128,1308,33656197,2406,33719871,7917,0,0,0,268437614,169408,263701346,4.737576,48
78644947,10355436,1308,33696351,2407,33719978,7918,0,0,0,268440230,169393,263702654,4.738884,48
78645058,10356744,1308,33681787,2408,33760132,7919,0,0,0,268441538,169314,263703962,4.738884,48
78684056,10358052,1308,33720785,2404,33720164,7920,0,0,0,268444154,169300,263705270,4.740192,48
78684137,10359360,1308,33706191,2405,33759162,7921,0,0,0,268445462,169223,263706578,4.740192,48
78723837,10360668,1308,33745891,2406,33759243,7922,0,0,0,268448078,169212,263707886,4.7415,48
78723944,10361976,1308,33731323,2407,33798943,7923,0,0,0,268449386,169136,263709194,4.7415,48
78723995,10363284,1308,33731374,2408,33799050,7924,0,0,0,268452002,169125,263710502,4.742808,48
78764309,10364592,1308,33757014,2409,33799101,7925,0,0,0,268452002,169075,263711810,4.742808,48
78803927,10365900,1308,33796632,2406,33798892,7926,0,0,0,268454618,169062,263713118,4.744116,48
78804038,10367208,1308,33782065,2407,33838510,7927,0,0,0,268457234,168985,263714426,4.744116,48
78804089,10368516,1308,33782116,2408,33838621,7928,0,0,0,268459850,168973,263715734,4.745424,48
78844453,10369824,1308,33807801,2409,33838672,7929,0,0,0,268459850,168922,263717042,4.745424,48
78844560,10371132,1308,33807908,2405,33839684,7930,0,0,0,268462466,168908,263718350,4.746732,48
78844617,10372440,1308,33793280,2406,33839791,7931,0,0,0,268465082,168855,263719658,4.746732,48
78884034,10373748,1308,33832697,2407,33839848,7932,0,0,0,268467698,168864,263720966,4.74804,48
78884111,10375056,1308,33818089,2408,33879265,7933,0,0,0,268467698,168806,263722274,4.74804,48
78924150,10376364,1308,33858128,2409,33879342,7934,0,0,0,268470314,168812,263723582,4.749348,48
78924262,10377672,1308,33843555,2410,33919381,7935,0,0,0,268472930,168751,263724890,4.749348,48
78924312,10378980,1308,33843605,2406,33879041,7936,0,0,0,268475546,168753,263726198,4.750656,48
78964528,10380288,1308,33869136,2407,33879091,7937,0,0,0,268475546,168715,263727506,4.750656,48
78964638,10381596,1308,33869246,2408,33919307,7938,0,0,0,268478162,168711,263728814,4.751964,48
78964693,10382904,1308,33854615,2409,33919417,7939,0,0,0,268480778,168668,263730122,4.751964,48
79004713,10384212,1308,33894635,2410,33919472,7940,0,0,0,268483394,168685,263731430,4.753272,48
79004823,10385520,1308,33880060,2411,33959492,7941,0,0,0,268484702,168635,263732738,4.753272,48
79004876,10386828,1308,33880113,2409,33919644,7942,0,0,0,268487318,168646,263734046,4.75458,48
79044507,10388136,1308,33905055,2410,33919697,7943,0,0,0,268487318,168616,263735354,4.75458,48
79044621,10389444,1308,33905169,2411,33959328,7944,0,0,0,268489934,168620,263736662,4.755888,48
79084353,10390752,1308,33930213,2412,33959442,7945,0,0,0,268492550,168583,263737970,4.755888,48
79084461,10392060,1308,33930321,2411,33959741,7946,0,0,0,268495166,168581,263739278,4.757196,48
79084503,10393368,1308,33915668,2412,33959849,7947,0,0,0,268495166,168539,263740586,4.757196,48
79124016,10394676,1308,33955181,2413,33959891,7948,0,0,0,268497782,168558,263741894,4.758504,48
79124127,10395984,1308,33940598,2414,33999404,7949,0,0,0,268500398,168509,263743202,4.758504,48
79124586,10397292,1308,33941057,2415,33999515,7950,0,0,0,268503014,168522,263744510,4.759812,48
79164151,10398600,1308,33965928,2416,33999974,7951,0,0,0,268503014,168492,263745818,4.759812,48
79164263,10399908,1308,33966040,2413,33998820,7952,0,0,0,268505630,168497,263747126,4.76112,48
79204013,10401216,1308,33991082,2414,33998932,7953,0,0,0,268508246,168461,263748434,4.76112,48
79204121,10402524,1308,33991190,2415,34038682,7954,0,0,0,268510862,168460,263749742,4.762428,48
79204163,10403832,1308,33976524,2416,34038790,7955,0,0,0,268510862,168418,263751050,4.762428,48
79244782,10405140,1308,34017143,2417,34038832,7956,0,0,0,268513478,168437,263752358,4.763736,48
79244893,10406448,1308,34002546,2418,34079451,7957,0,0,0,268516094,168388,263753666,4.763736,48
79244943,10407756,1308,34002596,2416,34040224,7958,0,0,0,268518710,168401,263754974,4.765044,48
79283509,10410372,1308,34026448,2417,34040274,7960,0,0,0,268518710,168371,263757590,4.765044,48
79283670,10411680,1308,34011895,2419,34078840,7961,0,0,0,268523942,168377,263758898,4.766352,48
79283724,10412988,1308,34011949,2420,34079001,7962,0,0,0,268526558,168397,263760206,4.76766,48
79324829,10414296,1308,34038339,2421,34079055,7963,0,0,0,268527866,168373,263761514,4.76766,48
79324934,10415604,1308,34038444,2421,34080322,7964,0,0,0,268530482,168383,263762822,4.768968,48
79364650,10416912,1308,34063438,2422,34080427,7965,0,0,0,268530482,168351,263764130,4.768968,48
79364761,10418220,1308,34063549,2423,34120143,7966,0,0,0,268533098,168353,263765438,4.770276,48
79364818,10419528,1308,34048885,2424,34120254,7967,0,0,0,268535714,168315,263766746,4.770276,48
79404809,10420836,1308,34088876,2422,34079754,7968,0,0,0,268538330,168337,263768054,4.771584,48
79404922,10422144,1308,34074254,2423,34119745,7969,0,0,0,268539638,168291,263769362,4.771584,48
79445024,10423452,1308,34114356,2424,34119858,7970,0,0,0,268542254,168306,263770670,4.772892,48
79445133,10424760,1308,34099729,2425,34159960,7971,0,0,0,268543562,168254,263771978,4.772892,48
79445185,10426068,1308,34099781,2426,34160069,7972,0,0,0,268546178,168263,263773286,4.7742,48
79483706,10427376,1308,34123567,2427,34160121,7973,0,0,0,268546178,168231,263774594,4.7742,48
79483817,10428684,1308,34123678,2425,34158729,7974,0,0,0,268548794,168235,263775902,4.775508,48
79524472,10429992,1308,34149580,2426,34158840,7975,0,0,0,268551410,168197,263777210,4.775508,48
79564663,10431300,1308,34189771,2427,34199495,7976,0,0,0,268554026,168195,263778518,4.776816,48
79564771,10432608,1308,34175126,2428,34239686,7977,0,0,0,268555334,168127,263779826,4.776816,48
79603912,10433916,1308,34214267,2429,34239794,7978,0,0,0,268557950,168123,263781134,4.778124,48
79604018,10435224,1308,34199621,2430,34278935,7979,0,0,0,268559258,168056,263782442,4.778124,48
79644913,10436532,1308,34240516,2428,34239687,7980,0,0,0,268561874,168051,263783750,4.779432,48
79645021,10437840,1308,34225860,2429,34280582,7981,0,0,0,268563182,167982,263785058,4.779432,48
79683961,10439148,1308,34264800,2430,34280690,7982,0,0,0,268565798,167977,263786366,4.78074,48
79684072,10440456,1308,34250147,2431,34319630,7983,0,0,0,268567106,167908,263787674,4.78074,48
79724091,10441764,1308,34290166,2429,34279190,7984,0,0,0,268569722,167903,263788982,4.782048,48
79724199,10443072,1308,34275494,2430,34319209,7985,0,0,0,268571030,167833,263790290,4.782048,48
79764591,10444380,1308,34315886,2431,34319317,7986,0,0,0,268573646,167828,263791598,4.783356,48
79764698,10445688,1308,34301212,2432,34359709,7987,0,0,0,268574954,167758,263792906,4.783356,48
79764750,10446996,1308,34301264,2433,34359816,7988,0,0,0,268577570,167751,263794214,4.784664,48
79804044,10448304,1308,34325778,2434,34359868,7989,0,0,0,268577570,167706,263795522,4.784664,48
79804180,10449612,1308,34325914,2431,34358614,7990,0,0,0,268580186,167697,263796830,4.785972,48
79844597,10450920,1308,34351536,2432,34358750,7991,0,0,0,268582802,167649,263798138,4.785972,48
79844706,10452228,1308,34351645,2433,34399167,7992,0,0,0,268585418,167637,263799446,4.78728,48
79844748,10453536,1308,34336892,2434,34399276,7993,0,0,0,268585418,167586,263800754,4.78728,48
79884718,10454844,1308,34376862,2435,34399318,7994,0,0,0,268588034,167597,263802062,4.788588,48
