now_us,bbr_full_bw,bbr_full_bw_cnt,bbr_max_bw,round_start,app_limited,bbr_min_rtt,bbr_state
8037579,1691,1,3230,0,0,586634,0
8039506,1691,1,3230,0,0,586634,0
8039589,1691,1,3230,0,0,586634,0
8039617,1691,1,3233,0,0,586634,0
8039640,1691,1,3246,0,0,586634,0
8052889,1691,1,3246,0,0,586634,0
8052975,1691,1,3344,0,0,586634,0
8053028,1691,1,3344,0,0,586634,0
8053053,1691,1,3358,0,0,586634,0
8053076,1691,1,3358,0,0,586634,0
8058493,1691,1,3358,0,0,586634,0
8058736,1691,1,3358,0,0,586634,0
8058797,1691,1,3358,0,0,586634,0
8058823,1691,1,3370,0,0,586634,0
8078362,1691,1,3443,0,0,586634,0
8078454,1691,1,3443,0,0,586634,0
8078488,1691,1,3457,0,0,586634,0
8078731,1691,1,3457,0,0,586634,0
8099086,1691,1,3457,0,0,586634,0
8099539,1691,1,3457,0,0,586634,0
8116978,1691,1,3457,0,0,586634,0
8117069,1691,1,3457,0,0,586634,0
8117104,1691,1,3457,0,0,586634,0
8117134,1691,1,3457,0,0,586634,0
8117157,1691,1,3514,0,0,586634,0
8117179,1691,1,3514,0,0,586634,0
8117199,1691,1,3528,0,0,586634,0
8117220,1691,1,3528,0,0,586634,0
8117927,1691,1,3528,0,0,586634,0
8118010,1691,1,3528,0,0,586634,0
8118036,1691,1,3528,0,0,586634,0
8118059,1691,1,3541,0,0,586634,0
8139662,1691,1,3541,0,0,586634,0
8139754,1691,1,3541,0,0,586634,0
8139789,1691,1,3541,0,0,586634,0
8139813,1691,1,3654,0,0,586634,0
8154050,1691,1,3654,0,0,586634,0
8154153,1691,1,3654,0,0,586634,0
8154188,1691,1,3654,0,0,586634,0
8154211,1691,1,3654,0,0,586634,0
8154238,1691,1,3654,0,0,586634,0
8159429,1691,1,3654,0,0,586634,0
8159536,1691,1,3654,0,0,586634,0
8159567,1691,1,3654,0,0,586634,0
8159593,1691,1,3665,0,0,586634,0
8197051,1691,1,3667,0,0,586634,0
8197139,1691,1,3681,0,0,586634,0
8197178,1691,1,3681,0,0,586634,0
8197201,1691,1,3681,0,0,586634,0
8197228,1691,1,3681,0,0,586634,0
8197248,1691,1,3681,0,0,586634,0
8197270,1691,1,3681,0,0,586634,0
8197290,1691,1,3695,0,0,586634,0
8197321,1691,1,3709,0,0,586634,0
8199030,1691,1,3718,0,0,586634,0
8199097,1691,1,3732,0,0,586634,0
8199487,1691,1,3744,0,0,586634,0
8199540,1691,1,3875,0,0,586634,0
8210117,1691,1,3875,0,0,586634,0
8210185,3875,0,3875,1,0,586634,0
8231905,3875,0,3875,0,0,586634,0
8232001,3875,0,3875,0,0,586634,0
8232279,3875,0,3875,0,0,586634,0
8237279,3875,0,3896,0,0,586634,0
8237364,3875,0,3896,0,0,586634,0
8237395,3875,0,3896,0,0,586634,0
8237876,3875,0,3896,0,0,586634,0
8238421,3875,0,4033,0,0,586634,0
8238490,3875,0,4034,0,0,586634,0
8238516,3875,0,4034,0,0,586634,0
8238539,3875,0,4034,0,0,586634,0
8271669,3875,0,4058,0,0,586634,0
8271766,3875,0,4058,0,0,586634,0
8278158,3875,0,4058,0,0,586634,0
8278254,3875,0,4058,0,0,586634,0
8278291,3875,0,4180,0,0,586634,0
8278322,3875,0,4181,0,0,586634,0
8278345,3875,0,4181,0,0,586634,0
8278366,3875,0,4181,0,0,586634,0
8278388,3875,0,4303,0,0,586634,0
8278409,3875,0,4303,0,0,586634,0
8278441,3875,0,4303,0,0,586634,0
8278463,3875,0,4309,0,0,586634,0
8279556,3875,0,4309,0,0,586634,0
8279604,3875,0,4309,0,0,586634,0
8311175,3875,0,4309,0,0,586634,0
8311270,3875,0,4309,0,0,586634,0
8316353,3875,0,4309,0,0,586634,0
8316444,3875,0,4309,0,0,586634,0
8316490,3875,0,4309,0,0,586634,0
8316517,3875,0,4309,0,0,586634,0
8316570,3875,0,4309,0,0,586634,0
8316598,3875,0,4309,0,0,586634,0
8316619,3875,0,4309,0,0,586634,0
8316641,3875,0,4309,0,0,586634,0
8316662,3875,0,4309,0,0,586634,0
8316683,3875,0,4309,0,0,586634,0
8316704,3875,0,4309,0,0,586634,0
8316726,3875,0,4309,0,0,586634,0
8318611,3875,0,4309,0,0,586634,0
8318677,3875,0,4309,0,0,586634,0
8318703,3875,0,4309,0,0,586634,0
8318726,3875,0,4309,0,0,586634,0
8318748,3875,0,4309,0,0,586634,0
8318769,3875,0,4309,0,0,586634,0
8334038,3875,0,4309,0,0,586634,0
8358702,3875,0,4309,0,0,586634,0
8358767,3875,0,4309,0,0,586634,0
8358794,3875,0,4309,0,0,586634,0
8358817,3875,0,4309,0,0,586634,0
8358839,3875,0,4309,0,0,586634,0
8358862,3875,0,4309,0,0,586634,0
8358886,3875,0,4309,0,0,586634,0
8358907,3875,0,4309,0,0,586634,0
8358942,3875,0,4309,0,0,586634,0
8358963,3875,0,4309,0,0,586634,0
8358983,3875,0,4309,0,0,586634,0
8359004,3875,0,4309,0,0,586634,0
8359025,3875,0,4309,0,0,586634,0
8359046,3875,0,4309,0,0,586634,0
8359069,3875,0,4309,0,0,586634,0
8359097,3875,0,4309,0,0,586634,0
8359128,3875,0,4309,0,0,586634,0
8359149,3875,0,4309,0,0,586634,0
8359171,3875,0,4309,0,0,586634,0
8379202,3875,0,4309,0,0,586634,0
8379269,3875,0,4309,0,0,586634,0
8391162,3875,0,4309,0,0,586634,0
8391228,3875,0,4309,0,0,586634,0
8391254,3875,0,4309,0,0,586634,0
8391276,3875,0,4309,0,0,586634,0
8396430,3875,0,4309,0,0,586634,0
8396494,3875,0,4309,0,0,586634,0
8396519,3875,0,4309,0,0,586634,0
8396541,3875,0,4309,0,0,586634,0
8396563,3875,0,4309,0,0,586634,0
8396586,3875,0,4309,0,0,586634,0
8396609,3875,0,4309,0,0,586634,0
8396630,3875,0,4309,0,0,586634,0
8398851,3875,0,4309,0,0,586634,0
8398915,3875,0,4309,0,0,586634,0
8398943,3875,0,4309,0,0,586634,0
8398966,3875,0,4309,0,0,586634,0
8430988,3875,0,4309,0,0,586634,0
8431269,3875,0,4309,0,0,586634,0
8431336,3875,0,4309,0,0,586634,0
8436666,3875,0,4309,0,0,586634,0
8436730,3875,0,4309,0,0,586634,0
8436756,3875,0,4309,0,0,586634,0
8436778,3875,0,4309,0,0,586634,0
8436800,3875,0,4309,0,0,586634,0
8436821,3875,0,4309,0,0,586634,0
8436842,3875,0,4309,0,0,586634,0
8436862,3875,0,4309,0,0,586634,0
8436894,3875,0,4309,0,0,586634,0
8436915,3875,0,4309,0,0,586634,0
8437104,3875,0,4309,0,0,586634,0
8439043,3875,0,4309,0,0,586634,0
8439110,3875,0,4309,0,0,586634,0
8439136,3875,0,4309,0,0,586634,0
8439179,3875,0,4309,0,0,586634,0
8439200,3875,0,4309,0,0,586634,0
8452304,3875,0,4309,0,0,586634,0
8452578,3875,0,4309,0,0,586634,0
8452627,3875,0,4309,0,0,586634,0
8453389,3875,0,4309,0,0,586634,0
8453456,3875,0,4309,0,0,586634,0
8453481,3875,0,4309,0,0,586634,0
8459020,3875,0,4309,0,0,586634,0
8459379,3875,0,4309,0,0,586634,0
8459428,3875,0,4309,0,0,586634,0
8476800,3875,0,4309,0,0,586634,0
8476874,3875,0,4309,0,0,586634,0
8476921,3875,0,4309,0,0,586634,0
8476951,3875,0,4309,0,0,586634,0
8477950,3875,0,4309,0,0,586634,0
8479108,3875,0,4309,0,0,586634,0
8479272,3875,0,4309,0,0,586634,0
8479319,3875,0,4309,0,0,586634,0
8479344,3875,0,4309,0,0,586634,0
8513956,3875,0,4309,0,0,586634,0
8514020,3875,0,4309,0,0,586634,0
8514049,3875,0,4309,0,0,586634,0
8514071,3875,0,4309,0,0,586634,0
8514092,3875,0,4309,0,0,586634,0
8514113,3875,0,4309,0,0,586634,0
8514134,3875,0,4309,0,0,586634,0
8514155,3875,0,4309,0,0,586634,0
8514189,3875,0,4309,0,0,586634,0
8514212,3875,0,4309,0,0,586634,0
8514234,3875,0,4309,0,0,586634,0
8514260,3875,0,4309,0,0,586634,0
8514762,3875,0,4309,0,0,586634,0
8518397,3875,0,4309,0,0,586634,0
8518440,3875,0,4309,0,0,586634,0
8518462,3875,0,4309,0,0,586634,0
8518480,3875,0,4309,0,0,586634,0
8518697,3875,0,4309,0,0,586634,0
8538993,3875,0,4309,0,0,586634,0
8550978,3875,0,4309,0,0,586634,0
8551035,3875,0,4309,0,0,586634,0
8551056,3875,0,4309,0,0,586634,0
8556982,3875,0,4309,0,0,586634,0
8557046,3875,0,4309,0,0,586634,0
8557075,3875,0,4309,0,0,586634,0
8557098,3875,0,4309,0,0,586634,0
8557125,3875,0,4309,0,0,586634,0
8557146,3875,0,4309,0,0,586634,0
8557167,3875,0,4309,0,0,586634,0
8557213,3875,0,4309,0,0,586634,0
8557236,3875,0,4309,0,0,586634,0
8557257,3875,0,4309,0,0,586634,0
8557278,3875,0,4309,0,0,586634,0
8559325,3875,0,4309,0,0,586634,0
8559392,3875,0,4309,0,0,586634,0
8559418,3875,0,4309,0,0,586634,0
8559448,3875,0,4309,0,0,586634,0
8559469,3875,0,4309,0,0,586634,0
8592450,3875,0,4309,0,0,586634,0
8592519,3875,0,4309,0,0,586634,0
8592544,3875,0,4309,0,0,586634,0
8592571,3875,0,4309,0,0,586634,0
8592607,3875,0,4309,0,0,586634,0
8592629,3875,0,4309,0,0,586634,0
8592651,3875,0,4309,0,0,586634,0
8592673,3875,0,4309,0,0,586634,0
8592707,3875,0,4309,0,0,586634,0
8592729,3875,0,4309,0,0,586634,0
8592750,3875,0,4309,0,0,586634,0
8592771,3875,0,4309,0,0,586634,0
8599157,3875,0,4309,0,0,586634,0
8599224,3875,0,4309,0,0,586634,0
8599519,3875,0,4309,0,0,586634,0
8599567,3875,0,4309,0,0,586634,0
8618753,3875,0,4309,0,0,586634,0
8618821,3875,0,4309,0,0,586634,0
8618846,3875,0,4309,0,0,586634,0
8631149,3875,0,4309,0,0,586634,0
8631216,3875,0,4309,0,0,586634,0
8631245,3875,0,4309,0,0,586634,0
8631266,3875,0,4309,0,0,586634,0
8631292,3875,0,4309,0,0,586634,0
8631312,3875,0,4309,0,0,586634,0
8631334,3875,0,4309,0,0,586634,0
8631541,3875,0,4309,0,0,586634,0
8631604,3875,0,4309,0,0,586634,0
8631630,3875,0,4309,0,0,586634,0
8636993,3875,0,4309,0,0,586634,0
8637052,3875,0,4309,0,0,586634,0
8639270,3875,0,4309,0,0,586634,0
8639335,3875,0,4309,0,0,586634,0
8639361,3875,0,4309,0,0,586634,0
8639383,3875,0,4309,0,0,586634,0
8673441,3875,0,4309,0,0,586634,0
8673510,3875,0,4309,0,0,586634,0
8673536,3875,0,4309,0,0,586634,0
8673559,3875,0,4309,0,0,586634,0
8673582,3875,0,4309,0,0,586634,0
8673610,3875,0,4309,0,0,586634,0
8673631,3875,0,4309,0,0,586634,0
8673658,3875,0,4309,0,0,586634,0
8673898,3875,0,4309,0,0,586634,0
8674280,3875,0,4309,0,0,586634,0
8674328,3875,0,4309,0,0,586634,0
8674356,3875,0,4309,0,0,586634,0
8674378,3875,0,4309,0,0,586634,0
8674401,3875,0,4309,0,0,586634,0
8678782,3875,0,4309,0,0,586634,0
8678838,3875,0,4309,0,0,586634,0
8678883,3875,0,4309,0,0,586634,0
8678913,3875,0,4309,0,0,586634,0
8678935,3875,0,4309,0,0,586634,0
8679082,3875,0,4309,0,0,586634,0
8718287,3875,0,4309,0,0,586634,0
8719386,3875,0,4309,0,0,586634,0
8719449,3875,0,4309,0,0,586634,0
8719475,3875,0,4309,0,0,586634,0
8719500,3875,0,4309,0,0,586634,0
8734105,3875,0,4309,0,0,586634,0
8734172,3875,0,4309,0,0,586634,0
8734775,3875,0,4309,0,0,586634,0
8737296,3875,0,4309,0,0,586634,0
8737360,3875,0,4309,0,0,586634,0
8737856,3875,0,4309,0,0,586634,0
8757366,3875,0,4309,0,0,586634,0
8757435,3875,0,4309,0,0,586634,0
8757460,3875,0,4309,0,0,586634,0
8757484,3875,0,4309,0,0,586634,0
8757504,3875,0,4309,0,0,586634,0
8757527,3875,0,4309,0,0,586634,0
8757548,3875,0,4309,0,0,586634,0
8757570,3875,0,4309,0,0,586634,0
8758553,3875,0,4309,0,0,586634,0
8758600,3875,0,4309,0,0,586634,0
8758749,3875,0,4309,0,0,586634,0
8758795,3875,0,4309,0,0,586634,0
8758821,3875,0,4309,0,0,586634,0
8798976,3875,0,4309,0,0,586634,0
8799033,3875,0,4309,0,0,586634,0
8799054,3875,0,4309,0,0,586634,0
8799074,3875,0,4309,0,0,586634,0
8799093,3875,0,4309,0,0,586634,0
8811200,3875,0,4309,0,0,586634,0
8811249,3875,0,4309,0,0,586634,0
8816925,3875,0,4309,0,0,586634,0
8817004,3875,0,4309,0,0,586634,0
8817031,3875,0,4309,0,0,586634,0
8817075,3875,0,4309,0,0,586634,0
8817097,3875,0,4309,0,0,586634,0
8817119,3875,0,4309,0,0,586634,0
8817140,3875,0,4309,0,0,586634,0
8817162,3875,0,4309,0,0,586634,0
8817183,3875,0,4309,0,0,586634,0
8817204,3875,0,4309,0,0,586634,0
8817225,3875,0,4309,0,0,586634,0
8817254,3875,0,4309,0,0,586634,0
8832770,3875,1,4309,1,0,586634,0
8832840,3875,1,4309,0,0,586634,0
8832866,3875,1,4309,0,0,586634,0
8833118,3875,1,4309,0,0,586634,0
8833165,3875,1,4309,0,0,586634,0
8833709,3875,1,4309,0,0,586634,0
8833929,3875,1,4309,0,0,586634,0
8878888,3875,1,4309,0,0,586634,0
8878982,3875,1,4309,0,0,586634,0
8879016,3875,1,4309,0,0,586634,0
8879047,3875,1,4309,0,0,586634,0
8879068,3875,1,4309,0,0,586634,0
8911249,3875,1,4309,0,0,586634,0
8911340,3875,1,4309,0,0,586634,0
8911373,3875,1,4309,0,0,586634,0
8911404,3875,1,4309,0,0,586634,0
8911447,3875,1,4309,0,0,586634,0
8916544,3875,1,4309,0,0,586634,0
8916628,3875,1,4309,0,0,586634,0
8916660,3875,1,4309,0,0,586634,0
8916691,3875,1,4309,0,0,586634,0
8916714,3875,1,4309,0,0,586634,0
8916736,3875,1,4309,0,0,586634,0
8916757,3875,1,4309,0,0,586634,0
8916779,3875,1,4309,0,0,586634,0
8916811,3875,1,4309,0,0,586634,0
8916832,3875,1,4309,0,0,586634,0
8917091,3875,1,4309,0,0,586634,0
8918735,3875,1,4309,0,0,586634,0
8918800,3875,1,4309,0,0,586634,0
8918830,3875,1,4309,0,0,586634,0
8918851,3875,1,4309,0,0,586634,0
8918879,3875,1,4309,0,0,586634,0
8918900,3875,1,4476,0,0,586634,0
8918920,3875,1,4492,0,0,586634,0
8918978,3875,1,4618,0,0,586634,0
8937237,3875,1,4634,0,0,586634,0
8937301,3875,1,4638,0,0,586634,0
8937326,3875,1,4655,0,0,586634,0
8937349,3875,1,4659,0,0,586634,0
8937369,3875,1,4676,0,0,586634,0
8937391,3875,1,4680,0,0,586634,0
8937411,3875,1,4696,0,0,586634,0
8937432,3875,1,4717,0,0,586634,0
8937466,3875,1,4720,0,0,586634,0
8937487,3875,1,4737,0,0,586634,0
8937508,3875,1,4741,0,0,586634,0
8937875,3875,1,4757,0,0,586634,0
8958481,3875,1,4761,0,0,586634,0
8958542,3875,1,4777,0,0,586634,0
8958570,3875,1,4781,0,0,586634,0
8958592,3875,1,4797,0,0,586634,0
8958637,3875,1,4797,0,0,586634,0
8974233,3875,1,4803,0,0,586634,0
8974298,3875,1,4806,0,0,586634,0
8974324,3875,1,4823,0,0,586634,0
8974347,3875,1,4997,0,0,586634,0
8974368,3875,1,4997,0,0,586634,0
8974390,3875,1,5011,0,0,586634,0
8991049,3875,1,5161,0,0,586634,0
8991112,3875,1,5179,0,0,586634,0
8991582,3875,1,5311,0,0,586634,0
8991627,3875,1,5329,0,0,586634,0
8998910,3875,1,5690,0,0,586634,0
8998972,3875,1,5710,0,0,586634,0
8999000,3875,1,5711,0,0,586634,0
8999022,3875,1,5731,0,0,586634,0
8999044,3875,1,5733,0,0,586634,0
9016985,3875,1,5752,0,0,586634,0
9017054,3875,1,5754,0,0,586634,0
9038501,3875,1,5764,0,0,586634,0
9038594,3875,1,5784,0,0,586634,0
9038629,3875,1,5804,0,0,586634,0
9038662,3875,1,5804,0,0,586634,0
9038706,3875,1,5819,0,0,586634,0
9050476,3875,1,5820,0,0,586634,0
9050568,3875,1,5839,0,0,586634,0
9050603,3875,1,5840,0,0,586634,0
9050634,3875,1,5860,0,0,586634,0
9050657,3875,1,5861,0,0,586634,0
9053879,3875,1,5880,0,0,586634,0
9079148,3875,1,5881,0,0,586634,0
9079265,3875,1,5900,0,0,586634,0
9079311,3875,1,5901,0,0,586634,0
9079334,3875,1,5920,0,0,586634,0
9079356,3875,1,5921,0,0,586634,0
9079400,3875,1,5940,0,0,586634,0
9079428,3875,1,5960,0,0,586634,0
9079452,3875,1,5961,0,0,586634,0
9093979,3875,1,5980,0,0,586634,0
9094065,3875,1,6734,0,0,586634,0
9094089,3875,1,6757,0,0,586634,0
9118761,3875,1,6757,0,0,586634,0
9118854,3875,1,6757,0,0,586634,0
9118892,3875,1,6757,0,0,586634,0
9118916,3875,1,6757,0,0,586634,0
9118939,3875,1,6757,0,0,586634,0
9134069,3875,1,6757,0,0,586634,0
9134162,3875,1,6757,0,0,586634,0
9134196,3875,1,6757,0,0,586634,0
9134221,3875,1,6757,0,0,586634,0
9134732,3875,1,6757,0,0,586634,0
9153313,3875,1,6757,0,0,586634,0
9153400,3875,1,6757,0,0,586634,0
9153436,3875,1,6757,0,0,586634,0
9153489,3875,1,6757,0,0,586634,0
9153516,3875,1,6757,0,0,586634,0
9153537,3875,1,6757,0,0,586634,0
9159029,3875,1,6757,0,0,586634,0
9159109,3875,1,6757,0,0,586634,0
9159136,3875,1,6757,0,0,586634,0
9159158,3875,1,6776,0,0,586634,0
9159258,3875,1,6815,0,0,586634,0
9193833,3875,1,6815,0,0,586634,0
9193928,3875,1,6815,0,0,586634,0
9194734,3875,1,6815,0,0,586634,0
9199119,3875,1,6815,0,0,586634,0
9199206,3875,1,6815,0,0,586634,0
9199238,3875,1,6815,0,0,586634,0
9199269,3875,1,6815,0,0,586634,0
9199453,3875,1,6815,0,0,586634,0
9213918,3875,1,6815,0,0,586634,0
9214013,3875,1,6815,0,0,586634,0
9214739,3875,1,6815,0,0,586634,0
9233659,3875,1,6815,0,0,586634,0
9233756,3875,1,6815,0,0,586634,0
9233792,3875,1,6815,0,0,586634,0
9233962,3875,1,6815,0,0,586634,0
9234011,3875,1,6815,0,0,586634,0
9250382,3875,1,6815,0,0,586634,0
9250473,3875,1,6815,0,0,586634,0
9250508,3875,1,6815,0,0,586634,0
9250757,3875,1,6815,0,0,586634,0
9250806,3875,1,6815,0,0,586634,0
9250830,3875,1,6815,0,0,586634,0
9279005,3875,1,6815,0,0,586634,0
9279097,3875,1,6815,0,0,586634,0
9279133,3875,1,6815,0,0,586634,0
9279165,3875,1,6815,0,0,586634,0
9279187,3875,1,6815,0,0,586634,0
9279208,3875,1,6815,0,0,586634,0
9294681,3875,1,6815,0,0,586634,0
9294780,3875,1,6815,0,0,586634,0
9294816,3875,1,6815,0,0,586634,0
9294870,3875,1,6815,0,0,586634,0
9294900,3875,1,6815,0,0,586634,0
9313345,3875,1,6815,0,0,586634,0
9314028,3875,1,6815,0,0,586634,0
9318691,3875,1,6815,0,0,586634,0
9318751,3875,1,6815,0,0,586634,0
9318782,3875,1,6815,0,0,586634,0
9318801,3875,1,6815,0,0,586634,0
9319271,3875,1,6815,0,0,586634,0
9331169,3875,1,6815,0,0,586634,0
9331302,3875,1,6815,0,0,586634,0
9331341,3875,1,6815,0,0,586634,0
9349962,3875,1,6815,0,0,586634,0
9350072,3875,1,6815,0,0,586634,0
9359187,3875,1,6815,0,0,586634,0
9359288,3875,1,6815,0,0,586634,0
9359324,3875,1,6815,0,0,586634,0
9359347,3875,1,6815,0,0,586634,0
9359369,3875,1,6815,0,0,586634,0
9359533,3875,1,6815,0,0,586634,0
9359581,3875,1,6815,0,0,586634,0
9359608,3875,1,6815,0,0,586634,0
9373964,3875,1,6815,0,0,586634,0
9391734,3875,1,6815,0,0,586634,0
9399528,3875,1,6815,0,0,586634,0
9399622,3875,1,6815,0,0,586634,0
9399657,3875,1,6815,0,0,586634,0
9399687,3875,1,6815,0,0,586634,0
9399709,3875,1,6815,0,0,586634,0
9399729,3875,1,6815,0,0,586634,0
9414462,3875,1,6815,0,0,586634,0
9414555,3875,1,6815,0,0,586634,0
9414592,3875,1,6815,0,0,586634,0
9414644,3875,1,6815,0,0,586634,0
9438932,3875,1,6815,0,0,586634,0
9439034,3875,1,6815,0,0,586634,0
9439061,3875,1,6815,0,0,586634,0
9439090,3875,1,6815,0,0,586634,0
9439480,3875,1,6815,0,0,586634,0
9450925,3875,1,6815,0,0,586634,0
9454226,3875,1,6815,0,0,586634,0
9454676,3875,1,6815,0,0,586634,0
9454745,3875,1,6815,0,0,586634,0
9454775,3875,1,6815,0,0,586634,0
9470907,3875,1,6815,0,0,586634,0
9471613,3875,1,6815,0,0,586634,0
9478717,3875,1,6815,0,0,586634,0
9478809,3875,1,6815,0,0,586634,0
9478846,3875,1,6815,0,0,586634,0
9478871,3875,1,6815,0,0,586634,0
9478893,3875,1,6815,0,0,586634,0
9497459,3875,1,6815,0,0,586634,0
9497766,3875,1,6815,0,0,586634,0
9497829,3875,1,6815,0,0,586634,0
9497860,3875,1,6815,0,0,586634,0
9518888,3875,1,6815,0,0,586634,0
9518988,3875,1,6815,0,0,586634,0
9519016,3875,1,6815,0,0,586634,0
9519046,3875,1,6815,0,0,586634,0
9519067,3875,1,6815,0,0,586634,0
9533888,3875,1,6815,0,0,586634,0
9533980,3875,1,6815,0,0,586634,0
9534016,3875,1,6815,0,0,586634,0
9534042,3875,1,6815,0,0,586634,0
9554069,3875,1,6815,0,0,586634,0
9554177,3875,1,6815,0,0,586634,0
9558251,3875,1,6815,0,0,586634,0
9558360,3875,1,6815,0,0,586634,0
9558395,3875,1,6815,0,0,586634,0
9558419,3875,1,6815,0,0,586634,0
9558439,3875,1,6815,0,0,586634,0
9570483,3875,1,6815,0,0,586634,0
9573787,3875,1,6815,0,0,586634,0
9573863,3875,1,6815,0,0,586634,0
9598693,3875,1,6815,0,0,586634,0
9598722,3875,1,6815,0,0,586634,0
9598731,3875,1,6815,0,0,586634,0
9598737,3875,1,6815,0,0,586634,0
9598742,3875,1,6815,0,0,586634,0
9611864,3875,1,6815,0,0,586634,0
9611917,3875,1,6815,0,0,586634,0
9611927,3875,1,6815,0,0,586634,0
9611934,3875,1,6815,0,0,586634,0
9611941,3875,1,6815,0,0,586634,0
9611947,3875,1,6815,0,0,586634,0
9611972,3875,1,6815,0,0,586634,0
9611981,3875,1,6815,0,0,586634,0
9611987,3875,1,6815,0,0,586634,0
9618755,3875,1,6815,0,0,586634,0
9637251,3875,1,6815,0,0,586634,0
9637328,3875,1,6815,0,0,586634,0
9637355,3875,1,6815,0,0,586634,0
9637372,3875,1,6815,0,0,586634,0
9637872,3875,1,6815,0,0,586634,0
9637907,3875,1,6815,0,0,586634,0
9637928,3875,1,6815,0,0,586634,0
9638275,3875,1,6815,0,0,586634,0
9638328,3875,1,6815,0,0,586634,0
9638348,3875,1,6815,0,0,586634,0
9638678,3875,1,6815,0,0,586634,0
9638720,3875,1,6815,0,0,586634,0
9673496,3875,1,6815,0,0,586634,0
9673594,3875,1,6815,0,0,586634,0
9673628,3875,1,6815,0,0,586634,0
9673883,3875,1,6815,0,0,586634,0
9677783,3875,1,6815,0,0,586634,0
9677848,3875,1,6815,0,0,586634,0
9677896,3875,1,6815,0,0,586634,0
9678978,3875,1,6815,0,0,586634,0
9679031,3875,1,6815,0,0,586634,0
9679057,3875,1,6815,0,0,586634,0
9679078,3875,1,6815,0,0,586634,0
9679104,3875,1,6815,0,0,586634,0
9679274,3875,1,6815,0,0,586634,0
9679316,3875,1,6815,0,0,586634,0
9679347,3875,1,6815,0,0,586634,0
9710602,3875,1,6815,0,0,586634,0
9710696,3875,1,6815,0,0,586634,0
9710731,3875,1,6815,0,0,586634,0
9710755,3875,1,6815,0,0,586634,0
9710808,3875,1,6815,0,0,586634,0
9710834,3875,1,6815,0,0,586634,0
9710855,3875,1,6815,0,0,586634,0
9710875,3875,1,6815,0,0,586634,0
9710895,3875,1,6815,0,0,586634,0
9710916,3875,1,6815,0,0,586634,0
9718378,3875,1,6815,0,0,586634,0
9718452,3875,1,6815,0,0,586634,0
9718482,3875,1,6815,0,0,586634,0
9718541,3875,1,6815,0,0,586634,0
9718563,3875,1,6815,0,0,586634,0
9718583,3875,1,6815,0,0,586634,0
9753106,3875,1,6815,0,0,586634,0
9753194,3875,1,6815,0,0,586634,0
9753229,3875,1,6815,0,0,586634,0
9753258,3875,1,6815,0,0,586634,0
9753281,3875,1,6815,0,0,586634,0
9753305,3875,1,6815,0,0,586634,0
9753324,3875,1,6815,0,0,586634,0
9753345,3875,1,6815,0,0,586634,0
9753379,3875,1,6815,0,0,586634,0
9753399,3875,1,6815,0,0,586634,0
9758480,3875,1,6815,0,0,586634,0
9758543,3875,1,6815,0,0,586634,0
9758569,3875,1,6815,0,0,586634,0
9758590,3875,1,6815,0,0,586634,0
9758633,3875,1,6815,0,0,586634,0
9758655,3875,1,6815,0,0,586634,0
9758675,3875,1,6815,0,0,586634,0
9793410,3875,1,6815,0,0,586634,0
9793504,3875,1,6815,0,0,586634,0
9793563,3875,1,6815,0,0,586634,0
9793593,3875,1,6815,0,0,586634,0
9793615,3875,1,6815,0,0,586634,0
9793636,3875,1,6815,0,0,586634,0
9793884,3875,1,6815,0,0,586634,0
9793911,3875,1,6815,0,0,586634,0
9793932,3875,1,6815,0,0,586634,0
9797743,3875,1,6815,0,0,586634,0
9797811,3875,1,6815,0,0,586634,0
9797838,3875,1,6815,0,0,586634,0
9797860,3875,1,6815,0,0,586634,0
9797882,3875,1,6815,0,0,586634,0
9834376,3875,1,6815,0,0,586634,0
9834467,3875,1,6815,0,0,586634,0
9834502,3875,1,6815,0,0,586634,0
9834533,3875,1,6815,0,0,586634,0
9834555,3875,1,6815,0,0,586634,0
9834578,3875,1,6815,0,0,586634,0
9834599,3875,1,6815,0,0,586634,0
9834620,3875,1,6815,0,0,586634,0
9834650,3875,1,6815,0,0,586634,0
9838371,3875,1,6815,0,0,586634,0
9838412,3875,1,6815,0,0,586634,0
9838573,3875,1,6815,0,0,586634,0
9838598,3875,1,6815,0,0,586634,0
9838618,3875,1,6815,0,0,586634,0
9877161,3875,1,6815,0,0,586634,0
9877251,3875,1,6815,0,0,586634,0
9877287,3875,1,6815,0,0,586634,0
9877318,3875,1,6815,0,0,586634,0
9877341,3875,1,6815,0,0,586634,0
9877363,3875,1,6815,0,0,586634,0
9877385,3875,1,6815,0,0,586634,0
9877406,3875,1,6815,0,0,586634,0
9879052,3875,1,6815,0,0,586634,0
9879119,3875,1,6815,0,0,586634,0
9879165,3875,1,6815,0,0,586634,0
9879189,3875,1,6815,0,0,586634,0
9879209,3875,1,6815,0,0,586634,0
9917229,3875,1,6815,0,0,586634,0
9917329,3875,1,6815,0,0,586634,0
9917356,3875,1,6815,0,0,586634,0
9917386,3875,1,6815,0,0,586634,0
9917407,3875,1,6815,0,0,586634,0
9917429,3875,1,6815,0,0,586634,0
9917452,3875,1,6815,0,0,586634,0
9917474,3875,1,6815,0,0,586634,0
9917505,3875,1,6815,0,0,586634,0
9918185,3875,1,6815,0,0,586634,0
9918233,3875,1,6815,0,0,586634,0
9918257,3875,1,6815,0,0,586634,0
9918279,3875,1,6815,0,0,586634,0
